doi,count,percent
10.1007/978-3-032-04848-6_13,1,0.19607843137254902
10.1007/978-981-19-6309-4_6,1,0.19607843137254902
10.4204/eptcs.439.14,1,0.19607843137254902
10.3233/ia-240031,1,0.19607843137254902
10.1609/aaai.v39i14.33648,1,0.19607843137254902
10.24963/kr.2024/78,1,0.19607843137254902
10.24963/kr.2025/10,1,0.19607843137254902
10.1007/978-3-031-84924-4_7,1,0.19607843137254902
10.24963/kr.2023/23,1,0.19607843137254902
10.4204/eptcs.416.33,1,0.19607843137254902
10.1007/978-0-585-29602-9_6,1,0.19607843137254902
10.24963/kr.2025/30,1,0.19607843137254902
10.4204/eptcs.416.34,1,0.19607843137254902
10.1007/s00354-021-00142-2,1,0.19607843137254902
10.4204/eptcs.385.26,1,0.19607843137254902
10.4204/eptcs.325.17,1,0.19607843137254902
10.4204/eptcs.439.12,1,0.19607843137254902
10.4204/eptcs.306.23,1,0.19607843137254902
10.1093/logcom/exaf072,1,0.19607843137254902
10.1017/cbo9780511570667.009,1,0.19607843137254902
10.24963/kr.2025/67,1,0.19607843137254902
10.24963/kr.2025/16,1,0.19607843137254902
10.24963/kr.2023/1,1,0.19607843137254902
10.4204/eptcs.416.18,1,0.19607843137254902
10.4204/eptcs.306.50,1,0.19607843137254902
10.4204/eptcs.385.17,1,0.19607843137254902
10.24963/kr.2024/53,1,0.19607843137254902
10.24963/kr.2025/38,1,0.19607843137254902
10.4204/eptcs.439.30,1,0.19607843137254902
10.1007/978-3-642-83213-0_15,1,0.19607843137254902
10.4204/eptcs.364.4,1,0.19607843137254902
10.24963/kr.2023/44,1,0.19607843137254902
10.24963/kr.2023/24,1,0.19607843137254902
10.4204/eptcs.325.12,1,0.19607843137254902
10.21236/ada208322,1,0.19607843137254902
10.1177/19462174261418979,1,0.19607843137254902
10.4204/eptcs.306.34,1,0.19607843137254902
10.21125/edulearn.2022.2414,1,0.19607843137254902
10.4204/eptcs.325.10,1,0.19607843137254902
10.4204/eptcs.345.47,1,0.19607843137254902
10.4204/eptcs.416.39,1,0.19607843137254902
10.24963/kr.2024/23,1,0.19607843137254902
10.24963/kr.2024/50,1,0.19607843137254902
10.24963/kr.2025/31,1,0.19607843137254902
10.1007/978-3-642-02846-5_28,1,0.19607843137254902
10.1609/aaai.v39i14.33633,1,0.19607843137254902
10.4018/979-8-3693-0074-9.ch010,1,0.19607843137254902
10.24963/kr.2023/25,1,0.19607843137254902
10.4204/eptcs.416.24,1,0.19607843137254902
10.24963/kr.2023/15,1,0.19607843137254902
10.7551/mitpress/4316.003.0026,1,0.19607843137254902
10.4204/eptcs.416.41,1,0.19607843137254902
10.29007/lrph,1,0.19607843137254902
10.24963/kr.2024/88,1,0.19607843137254902
10.4204/eptcs.416.7,1,0.19607843137254902
10.24963/kr.2024/90,1,0.19607843137254902
10.4204/eptcs.325.11,1,0.19607843137254902
10.4204/eptcs.439.35,1,0.19607843137254902
10.24963/kr.2023/72,1,0.19607843137254902
10.24963/kr.2024/22,1,0.19607843137254902
10.1017/s1471068424000383,1,0.19607843137254902
10.1109/cscc49995.2020.00008,1,0.19607843137254902
10.24963/kr.2025/35,1,0.19607843137254902
10.24963/kr.2024/31,1,0.19607843137254902
10.24963/kr.2023/2,1,0.19607843137254902
10.24963/kr.2025/60,1,0.19607843137254902
10.25368/2024.122,1,0.19607843137254902
10.32657/10356/182530,1,0.19607843137254902
10.1002/9781118936764.ch2,1,0.19607843137254902
10.1007/978-3-031-58202-8_16,1,0.19607843137254902
10.24963/kr.2024/55,1,0.19607843137254902
10.24963/kr.2023/28,1,0.19607843137254902
10.4204/eptcs.439.2,1,0.19607843137254902
10.4204/eptcs.416.2,1,0.19607843137254902
10.24963/kr.2023/19,1,0.19607843137254902
10.21236/ada512325,1,0.19607843137254902
10.1109/nwesp.2005.12,1,0.19607843137254902
10.24963/kr.2024/44,1,0.19607843137254902
10.1201/9781003427421-5,1,0.19607843137254902
10.18356/7a3e9edf-en,1,0.19607843137254902
10.24963/kr.2023/8,1,0.19607843137254902
10.1007/bfb0056017,1,0.19607843137254902
10.1057/9781137476180.0009,1,0.19607843137254902
10.24963/kr.2024/67,1,0.19607843137254902
10.24963/kr.2024/1,1,0.19607843137254902
10.4204/eptcs.416.13,1,0.19607843137254902
10.1016/b978-044450228-5/50016-3,1,0.19607843137254902
10.32614/cran.package.rswipl,1,0.19607843137254902
10.1109/es64449.2025.11136269,1,0.19607843137254902
10.4204/eptcs.439.19,1,0.19607843137254902
10.1017/cbo9780511803161.012,1,0.19607843137254902
10.1017/cbo9780511619748.013,1,0.19607843137254902
10.4135/9781483306902.n155,1,0.19607843137254902
10.1613/jair.1.18676,1,0.19607843137254902
10.26615/978-954-452-098-4-007,1,0.19607843137254902
10.24963/kr.2024/52,1,0.19607843137254902
10.4204/eptcs.325.32,1,0.19607843137254902
10.3233/fi-2019-1808,1,0.19607843137254902
10.4204/eptcs.364.39,1,0.19607843137254902
10.1017/s1471068424000322,1,0.19607843137254902
10.4204/eptcs.345.24,1,0.19607843137254902
10.4204/eptcs.416.20,1,0.19607843137254902
10.7551/mitpress/4316.003.0016,1,0.19607843137254902
10.24963/kr.2023/5,1,0.19607843137254902
10.4204/eptcs.439.4,1,0.19607843137254902
10.1302/3114-230258,1,0.19607843137254902
10.4018/ijossp.2019040104,1,0.19607843137254902
10.24963/kr.2025/82,1,0.19607843137254902
10.24963/kr.2025/75,1,0.19607843137254902
10.24963/kr.2024/40,1,0.19607843137254902
10.4204/eptcs.416.3,1,0.19607843137254902
10.21236/ad1230960,1,0.19607843137254902
10.3133/b333,1,0.19607843137254902
10.4204/eptcs.306.8,1,0.19607843137254902
10.4204/eptcs.439.6,1,0.19607843137254902
10.4204/eptcs.345.41,1,0.19607843137254902
10.1007/978-3-319-21810-6_6,1,0.19607843137254902
10.5220/0006710305850595,1,0.19607843137254902
10.24963/kr.2024/36,1,0.19607843137254902
10.12968/prtu.2012.1.4.38,1,0.19607843137254902
10.23638/lmcs-17(1:4)2021,1,0.19607843137254902
10.24963/kr.2025/74,1,0.19607843137254902
10.4204/eptcs.385.39,1,0.19607843137254902
10.1145/2505515.2505819,1,0.19607843137254902
10.24963/kr.2025/9,1,0.19607843137254902
10.1515/9783110850451.5,1,0.19607843137254902
10.24963/kr.2024/16,1,0.19607843137254902
10.17398/2605-5686.37.1.1,1,0.19607843137254902
10.1075/aic.20.c10,1,0.19607843137254902
10.24963/kr.2024/48,1,0.19607843137254902
10.4204/eptcs.306.6,1,0.19607843137254902
10.1007/978-3-642-48417-9_8,1,0.19607843137254902
10.24963/kr.2024/54,1,0.19607843137254902
10.24963/kr.2023/3,1,0.19607843137254902
10.1002/9781394302406.ch02,1,0.19607843137254902
10.24963/kr.2024/12,1,0.19607843137254902
10.4204/eptcs.364.7,1,0.19607843137254902
10.1201/9781003427421-9,1,0.19607843137254902
10.4204/eptcs.345.25,1,0.19607843137254902
10.1093/obo/9780195396577-0393,1,0.19607843137254902
10.4204/eptcs.345.27,1,0.19607843137254902
10.24963/kr.2025/26,1,0.19607843137254902
10.4204/eptcs.416.9,1,0.19607843137254902
10.1016/j.jfma.2025.09.032,1,0.19607843137254902
10.4204/eptcs.345.26,1,0.19607843137254902
10.24963/kr.2024/6,1,0.19607843137254902
10.1007/978-94-007-0008-6_3,1,0.19607843137254902
10.1016/b978-0-934613-04-0.50007-7,1,0.19607843137254902
10.4204/eptcs.439.20,1,0.19607843137254902
10.4204/eptcs.385.38,1,0.19607843137254902
10.24963/kr.2024/7,1,0.19607843137254902
10.24963/kr.2023/12,1,0.19607843137254902
10.24963/kr.2024/74,1,0.19607843137254902
10.24963/kr.2025/24,1,0.19607843137254902
10.24963/kr.2024/18,1,0.19607843137254902
10.24963/kr.2025/71,1,0.19607843137254902
10.1007/11562931_50,1,0.19607843137254902
10.24963/kr.2024/62,1,0.19607843137254902
10.24963/kr.2024/49,1,0.19607843137254902
10.24963/kr.2025/27,1,0.19607843137254902
10.4204/eptcs.385.3,1,0.19607843137254902
10.1109/icra57147.2024.10610800,1,0.19607843137254902
10.24963/kr.2024/13,1,0.19607843137254902
10.24963/kr.2025/34,1,0.19607843137254902
10.4204/eptcs.364.2,1,0.19607843137254902
10.24963/kr.2025/66,1,0.19607843137254902
10.24963/kr.2025/79,1,0.19607843137254902
10.1007/978-981-16-3607-3_1,1,0.19607843137254902
10.24963/kr.2025/73,1,0.19607843137254902
10.1017/cbo9780511498497.009,1,0.19607843137254902
10.24963/kr.2025/68,1,0.19607843137254902
10.4204/eptcs.385.11,1,0.19607843137254902
10.51202/9783186474209-21,1,0.19607843137254902
10.4204/eptcs.439.26,1,0.19607843137254902
10.4204/eptcs.439.8,1,0.19607843137254902
10.1017/s1471068420000496,1,0.19607843137254902
10.4204/eptcs.439.31,1,0.19607843137254902
10.31219/osf.io/bgtk6,1,0.19607843137254902
10.4204/eptcs.385.22,1,0.19607843137254902
10.1007/s11370-010-0063-6,1,0.19607843137254902
10.1609/aaai.v40i48.42148,1,0.19607843137254902
10.4204/eptcs.345.14,1,0.19607843137254902
10.4204/eptcs.439.18,1,0.19607843137254902
10.4204/eptcs.416.16,1,0.19607843137254902
10.24963/kr.2023/27,1,0.19607843137254902
10.24963/kr.2020/8,1,0.19607843137254902
10.4204/eptcs.439.21,1,0.19607843137254902
10.24963/kr.2025/54,1,0.19607843137254902
10.4204/eptcs.345.45,1,0.19607843137254902
10.24963/kr.2025/56,1,0.19607843137254902
10.1093/oso/9780198538202.003.0010,1,0.19607843137254902
10.1017/cbo9780511526664.003,1,0.19607843137254902
10.24963/kr.2023/26,1,0.19607843137254902
10.4204/eptcs.439.36,1,0.19607843137254902
10.1016/b978-0-12-801416-5.09988-5,1,0.19607843137254902
10.24963/kr.2025/84,1,0.19607843137254902
10.1145/2989225.2989230,1,0.19607843137254902
10.22329/il.v35i4.4335,1,0.19607843137254902
10.4204/eptcs.416.14,1,0.19607843137254902
10.1007/s00778-021-00665-6,1,0.19607843137254902
10.4204/eptcs.364.38,1,0.19607843137254902
10.4204/eptcs.385.13,1,0.19607843137254902
10.4204/eptcs.306.19,1,0.19607843137254902
10.1007/s10489-008-0142-y,1,0.19607843137254902
10.24963/kr.2023/57,1,0.19607843137254902
10.24963/kr.2024/3,1,0.19607843137254902
10.24963/kr.2024/70,1,0.19607843137254902
10.4204/eptcs.439.11,1,0.19607843137254902
10.4204/eptcs.439.10,1,0.19607843137254902
10.24963/kr.2023/6,1,0.19607843137254902
10.1609/aaai.v34i03.5672,1,0.19607843137254902
10.24963/kr.2024/10,1,0.19607843137254902
10.4324/9780429331169-6,1,0.19607843137254902
10.1007/bfb0030657,1,0.19607843137254902
10.4204/eptcs.306.17,1,0.19607843137254902
10.1017/cbo9780511711787.005,1,0.19607843137254902
10.7551/mitpress/4304.003.0016,1,0.19607843137254902
10.1007/978-981-97-0491-0_5,1,0.19607843137254902
10.4204/eptcs.385.24,1,0.19607843137254902
10.4204/eptcs.306.14,1,0.19607843137254902
10.24963/kr.2024/38,1,0.19607843137254902
10.24963/kr.2025/69,1,0.19607843137254902
10.4204/eptcs.385.9,1,0.19607843137254902
10.4204/eptcs.325.31,1,0.19607843137254902
10.24963/kr.2025/23,1,0.19607843137254902
10.29007/7fmn,1,0.19607843137254902
10.24963/kr.2023/75,1,0.19607843137254902
10.24963/kr.2025/63,1,0.19607843137254902
10.1145/3571201,1,0.19607843137254902
